"cluster","treatment","Y","G","R","alpha","beta","gamma_sq","c1","c2","c1c2_ratio","B","niter","total_cost"
25,1,1,30,32,0,1.5,1,20,10,2,10000,31,9900
25,1,2,30,32,0,1.5,1,20,10,2,10000,31,9900
25,1,3,30,32,0,1.5,1,20,10,2,10000,31,9900
25,1,1,30,32,0,1.5,1,20,10,2,10000,31,9900
25,1,3,30,32,0,1.5,1,20,10,2,10000,31,9900
25,1,1,30,32,0,1.5,1,20,10,2,10000,31,9900
25,1,2,30,32,0,1.5,1,20,10,2,10000,31,9900
25,1,1,30,32,0,1.5,1,20,10,2,10000,31,9900
25,1,3,30,32,0,1.5,1,20,10,2,10000,31,9900
25,1,1,30,32,0,1.5,1,20,10,2,10000,31,9900
25,1,2,30,32,0,1.5,1,20,10,2,10000,31,9900
25,1,1,30,32,0,1.5,1,20,10,2,10000,31,9900
25,1,5,30,32,0,1.5,1,20,10,2,10000,31,9900
25,1,0,30,32,0,1.5,1,20,10,2,10000,31,9900
25,1,3,30,32,0,1.5,1,20,10,2,10000,31,9900
25,1,2,30,32,0,1.5,1,20,10,2,10000,31,9900
25,1,0,30,32,0,1.5,1,20,10,2,10000,31,9900
25,1,2,30,32,0,1.5,1,20,10,2,10000,31,9900
25,1,2,30,32,0,1.5,1,20,10,2,10000,31,9900
25,1,1,30,32,0,1.5,1,20,10,2,10000,31,9900
25,1,3,30,32,0,1.5,1,20,10,2,10000,31,9900
25,1,3,30,32,0,1.5,1,20,10,2,10000,31,9900
25,1,5,30,32,0,1.5,1,20,10,2,10000,31,9900
25,1,2,30,32,0,1.5,1,20,10,2,10000,31,9900
25,1,3,30,32,0,1.5,1,20,10,2,10000,31,9900
25,1,0,30,32,0,1.5,1,20,10,2,10000,31,9900
25,1,1,30,32,0,1.5,1,20,10,2,10000,31,9900
25,1,3,30,32,0,1.5,1,20,10,2,10000,31,9900
25,1,2,30,32,0,1.5,1,20,10,2,10000,31,9900
25,1,2,30,32,0,1.5,1,20,10,2,10000,31,9900
25,1,3,30,32,0,1.5,1,20,10,2,10000,31,9900
25,1,3,30,32,0,1.5,1,20,10,2,10000,31,9900
26,1,16,30,32,0,1.5,1,20,10,2,10000,31,9900
26,1,17,30,32,0,1.5,1,20,10,2,10000,31,9900
26,1,17,30,32,0,1.5,1,20,10,2,10000,31,9900
26,1,18,30,32,0,1.5,1,20,10,2,10000,31,9900
26,1,19,30,32,0,1.5,1,20,10,2,10000,31,9900
26,1,19,30,32,0,1.5,1,20,10,2,10000,31,9900
26,1,14,30,32,0,1.5,1,20,10,2,10000,31,9900
26,1,22,30,32,0,1.5,1,20,10,2,10000,31,9900
26,1,13,30,32,0,1.5,1,20,10,2,10000,31,9900
26,1,16,30,32,0,1.5,1,20,10,2,10000,31,9900
26,1,12,30,32,0,1.5,1,20,10,2,10000,31,9900
26,1,16,30,32,0,1.5,1,20,10,2,10000,31,9900
26,1,22,30,32,0,1.5,1,20,10,2,10000,31,9900
26,1,25,30,32,0,1.5,1,20,10,2,10000,31,9900
26,1,16,30,32,0,1.5,1,20,10,2,10000,31,9900
26,1,18,30,32,0,1.5,1,20,10,2,10000,31,9900
26,1,13,30,32,0,1.5,1,20,10,2,10000,31,9900
26,1,15,30,32,0,1.5,1,20,10,2,10000,31,9900
26,1,21,30,32,0,1.5,1,20,10,2,10000,31,9900
26,1,16,30,32,0,1.5,1,20,10,2,10000,31,9900
26,1,19,30,32,0,1.5,1,20,10,2,10000,31,9900
26,1,13,30,32,0,1.5,1,20,10,2,10000,31,9900
26,1,19,30,32,0,1.5,1,20,10,2,10000,31,9900
26,1,28,30,32,0,1.5,1,20,10,2,10000,31,9900
26,1,12,30,32,0,1.5,1,20,10,2,10000,31,9900
26,1,16,30,32,0,1.5,1,20,10,2,10000,31,9900
26,1,21,30,32,0,1.5,1,20,10,2,10000,31,9900
26,1,15,30,32,0,1.5,1,20,10,2,10000,31,9900
26,1,19,30,32,0,1.5,1,20,10,2,10000,31,9900
26,1,15,30,32,0,1.5,1,20,10,2,10000,31,9900
26,1,13,30,32,0,1.5,1,20,10,2,10000,31,9900
26,1,18,30,32,0,1.5,1,20,10,2,10000,31,9900
27,1,17,30,32,0,1.5,1,20,10,2,10000,31,9900
27,1,17,30,32,0,1.5,1,20,10,2,10000,31,9900
27,1,6,30,32,0,1.5,1,20,10,2,10000,31,9900
27,1,13,30,32,0,1.5,1,20,10,2,10000,31,9900
27,1,11,30,32,0,1.5,1,20,10,2,10000,31,9900
27,1,12,30,32,0,1.5,1,20,10,2,10000,31,9900
27,1,13,30,32,0,1.5,1,20,10,2,10000,31,9900
27,1,17,30,32,0,1.5,1,20,10,2,10000,31,9900
27,1,11,30,32,0,1.5,1,20,10,2,10000,31,9900
27,1,12,30,32,0,1.5,1,20,10,2,10000,31,9900
27,1,16,30,32,0,1.5,1,20,10,2,10000,31,9900
27,1,12,30,32,0,1.5,1,20,10,2,10000,31,9900
27,1,16,30,32,0,1.5,1,20,10,2,10000,31,9900
27,1,17,30,32,0,1.5,1,20,10,2,10000,31,9900
27,1,11,30,32,0,1.5,1,20,10,2,10000,31,9900
27,1,12,30,32,0,1.5,1,20,10,2,10000,31,9900
27,1,18,30,32,0,1.5,1,20,10,2,10000,31,9900
27,1,19,30,32,0,1.5,1,20,10,2,10000,31,9900
27,1,14,30,32,0,1.5,1,20,10,2,10000,31,9900
27,1,8,30,32,0,1.5,1,20,10,2,10000,31,9900
27,1,16,30,32,0,1.5,1,20,10,2,10000,31,9900
27,1,12,30,32,0,1.5,1,20,10,2,10000,31,9900
27,1,12,30,32,0,1.5,1,20,10,2,10000,31,9900
27,1,11,30,32,0,1.5,1,20,10,2,10000,31,9900
27,1,13,30,32,0,1.5,1,20,10,2,10000,31,9900
27,1,13,30,32,0,1.5,1,20,10,2,10000,31,9900
27,1,20,30,32,0,1.5,1,20,10,2,10000,31,9900
27,1,14,30,32,0,1.5,1,20,10,2,10000,31,9900
27,1,9,30,32,0,1.5,1,20,10,2,10000,31,9900
27,1,15,30,32,0,1.5,1,20,10,2,10000,31,9900
27,1,11,30,32,0,1.5,1,20,10,2,10000,31,9900
27,1,14,30,32,0,1.5,1,20,10,2,10000,31,9900
28,0,0,30,32,0,1.5,1,20,10,2,10000,31,9900
28,0,0,30,32,0,1.5,1,20,10,2,10000,31,9900
28,0,0,30,32,0,1.5,1,20,10,2,10000,31,9900
28,0,0,30,32,0,1.5,1,20,10,2,10000,31,9900
28,0,0,30,32,0,1.5,1,20,10,2,10000,31,9900
28,0,0,30,32,0,1.5,1,20,10,2,10000,31,9900
28,0,0,30,32,0,1.5,1,20,10,2,10000,31,9900
28,0,0,30,32,0,1.5,1,20,10,2,10000,31,9900
28,0,0,30,32,0,1.5,1,20,10,2,10000,31,9900
28,0,0,30,32,0,1.5,1,20,10,2,10000,31,9900
28,0,1,30,32,0,1.5,1,20,10,2,10000,31,9900
28,0,0,30,32,0,1.5,1,20,10,2,10000,31,9900
28,0,0,30,32,0,1.5,1,20,10,2,10000,31,9900
28,0,0,30,32,0,1.5,1,20,10,2,10000,31,9900
28,0,1,30,32,0,1.5,1,20,10,2,10000,31,9900
28,0,0,30,32,0,1.5,1,20,10,2,10000,31,9900
28,0,1,30,32,0,1.5,1,20,10,2,10000,31,9900
28,0,1,30,32,0,1.5,1,20,10,2,10000,31,9900
28,0,0,30,32,0,1.5,1,20,10,2,10000,31,9900
28,0,0,30,32,0,1.5,1,20,10,2,10000,31,9900
28,0,0,30,32,0,1.5,1,20,10,2,10000,31,9900
28,0,0,30,32,0,1.5,1,20,10,2,10000,31,9900
28,0,0,30,32,0,1.5,1,20,10,2,10000,31,9900
28,0,0,30,32,0,1.5,1,20,10,2,10000,31,9900
28,0,0,30,32,0,1.5,1,20,10,2,10000,31,9900
28,0,0,30,32,0,1.5,1,20,10,2,10000,31,9900
28,0,0,30,32,0,1.5,1,20,10,2,10000,31,9900
28,0,0,30,32,0,1.5,1,20,10,2,10000,31,9900
28,0,1,30,32,0,1.5,1,20,10,2,10000,31,9900
28,0,0,30,32,0,1.5,1,20,10,2,10000,31,9900
28,0,1,30,32,0,1.5,1,20,10,2,10000,31,9900
28,0,0,30,32,0,1.5,1,20,10,2,10000,31,9900
29,0,0,30,32,0,1.5,1,20,10,2,10000,31,9900
29,0,0,30,32,0,1.5,1,20,10,2,10000,31,9900
29,0,0,30,32,0,1.5,1,20,10,2,10000,31,9900
29,0,0,30,32,0,1.5,1,20,10,2,10000,31,9900
29,0,0,30,32,0,1.5,1,20,10,2,10000,31,9900
29,0,0,30,32,0,1.5,1,20,10,2,10000,31,9900
29,0,0,30,32,0,1.5,1,20,10,2,10000,31,9900
29,0,0,30,32,0,1.5,1,20,10,2,10000,31,9900
29,0,0,30,32,0,1.5,1,20,10,2,10000,31,9900
29,0,0,30,32,0,1.5,1,20,10,2,10000,31,9900
29,0,0,30,32,0,1.5,1,20,10,2,10000,31,9900
29,0,0,30,32,0,1.5,1,20,10,2,10000,31,9900
29,0,0,30,32,0,1.5,1,20,10,2,10000,31,9900
29,0,1,30,32,0,1.5,1,20,10,2,10000,31,9900
29,0,0,30,32,0,1.5,1,20,10,2,10000,31,9900
29,0,0,30,32,0,1.5,1,20,10,2,10000,31,9900
29,0,0,30,32,0,1.5,1,20,10,2,10000,31,9900
29,0,0,30,32,0,1.5,1,20,10,2,10000,31,9900
29,0,0,30,32,0,1.5,1,20,10,2,10000,31,9900
29,0,0,30,32,0,1.5,1,20,10,2,10000,31,9900
29,0,0,30,32,0,1.5,1,20,10,2,10000,31,9900
29,0,0,30,32,0,1.5,1,20,10,2,10000,31,9900
29,0,0,30,32,0,1.5,1,20,10,2,10000,31,9900
29,0,0,30,32,0,1.5,1,20,10,2,10000,31,9900
29,0,0,30,32,0,1.5,1,20,10,2,10000,31,9900
29,0,1,30,32,0,1.5,1,20,10,2,10000,31,9900
29,0,0,30,32,0,1.5,1,20,10,2,10000,31,9900
29,0,0,30,32,0,1.5,1,20,10,2,10000,31,9900
29,0,0,30,32,0,1.5,1,20,10,2,10000,31,9900
29,0,0,30,32,0,1.5,1,20,10,2,10000,31,9900
29,0,0,30,32,0,1.5,1,20,10,2,10000,31,9900
29,0,0,30,32,0,1.5,1,20,10,2,10000,31,9900
30,0,1,30,32,0,1.5,1,20,10,2,10000,31,9900
30,0,1,30,32,0,1.5,1,20,10,2,10000,31,9900
30,0,2,30,32,0,1.5,1,20,10,2,10000,31,9900
30,0,2,30,32,0,1.5,1,20,10,2,10000,31,9900
30,0,1,30,32,0,1.5,1,20,10,2,10000,31,9900
30,0,0,30,32,0,1.5,1,20,10,2,10000,31,9900
30,0,0,30,32,0,1.5,1,20,10,2,10000,31,9900
30,0,0,30,32,0,1.5,1,20,10,2,10000,31,9900
30,0,1,30,32,0,1.5,1,20,10,2,10000,31,9900
30,0,1,30,32,0,1.5,1,20,10,2,10000,31,9900
30,0,2,30,32,0,1.5,1,20,10,2,10000,31,9900
30,0,1,30,32,0,1.5,1,20,10,2,10000,31,9900
30,0,2,30,32,0,1.5,1,20,10,2,10000,31,9900
30,0,0,30,32,0,1.5,1,20,10,2,10000,31,9900
30,0,1,30,32,0,1.5,1,20,10,2,10000,31,9900
30,0,0,30,32,0,1.5,1,20,10,2,10000,31,9900
30,0,2,30,32,0,1.5,1,20,10,2,10000,31,9900
30,0,1,30,32,0,1.5,1,20,10,2,10000,31,9900
30,0,2,30,32,0,1.5,1,20,10,2,10000,31,9900
30,0,0,30,32,0,1.5,1,20,10,2,10000,31,9900
30,0,0,30,32,0,1.5,1,20,10,2,10000,31,9900
30,0,1,30,32,0,1.5,1,20,10,2,10000,31,9900
30,0,0,30,32,0,1.5,1,20,10,2,10000,31,9900
30,0,0,30,32,0,1.5,1,20,10,2,10000,31,9900
30,0,1,30,32,0,1.5,1,20,10,2,10000,31,9900
30,0,1,30,32,0,1.5,1,20,10,2,10000,31,9900
30,0,1,30,32,0,1.5,1,20,10,2,10000,31,9900
30,0,1,30,32,0,1.5,1,20,10,2,10000,31,9900
30,0,0,30,32,0,1.5,1,20,10,2,10000,31,9900
30,0,3,30,32,0,1.5,1,20,10,2,10000,31,9900
30,0,0,30,32,0,1.5,1,20,10,2,10000,31,9900
30,0,1,30,32,0,1.5,1,20,10,2,10000,31,9900
1,0,1,30,32,0,1.5,1,20,10,2,10000,32,9900
1,0,4,30,32,0,1.5,1,20,10,2,10000,32,9900
1,0,5,30,32,0,1.5,1,20,10,2,10000,32,9900
1,0,2,30,32,0,1.5,1,20,10,2,10000,32,9900
1,0,2,30,32,0,1.5,1,20,10,2,10000,32,9900
1,0,3,30,32,0,1.5,1,20,10,2,10000,32,9900
1,0,3,30,32,0,1.5,1,20,10,2,10000,32,9900
1,0,4,30,32,0,1.5,1,20,10,2,10000,32,9900
1,0,1,30,32,0,1.5,1,20,10,2,10000,32,9900
1,0,3,30,32,0,1.5,1,20,10,2,10000,32,9900
1,0,2,30,32,0,1.5,1,20,10,2,10000,32,9900
1,0,4,30,32,0,1.5,1,20,10,2,10000,32,9900
1,0,2,30,32,0,1.5,1,20,10,2,10000,32,9900
1,0,1,30,32,0,1.5,1,20,10,2,10000,32,9900
1,0,2,30,32,0,1.5,1,20,10,2,10000,32,9900
1,0,1,30,32,0,1.5,1,20,10,2,10000,32,9900
1,0,2,30,32,0,1.5,1,20,10,2,10000,32,9900
1,0,5,30,32,0,1.5,1,20,10,2,10000,32,9900
1,0,4,30,32,0,1.5,1,20,10,2,10000,32,9900
1,0,3,30,32,0,1.5,1,20,10,2,10000,32,9900
1,0,1,30,32,0,1.5,1,20,10,2,10000,32,9900
1,0,1,30,32,0,1.5,1,20,10,2,10000,32,9900
1,0,3,30,32,0,1.5,1,20,10,2,10000,32,9900
1,0,2,30,32,0,1.5,1,20,10,2,10000,32,9900
1,0,2,30,32,0,1.5,1,20,10,2,10000,32,9900
1,0,2,30,32,0,1.5,1,20,10,2,10000,32,9900
1,0,1,30,32,0,1.5,1,20,10,2,10000,32,9900
1,0,3,30,32,0,1.5,1,20,10,2,10000,32,9900
1,0,1,30,32,0,1.5,1,20,10,2,10000,32,9900
1,0,0,30,32,0,1.5,1,20,10,2,10000,32,9900
1,0,2,30,32,0,1.5,1,20,10,2,10000,32,9900
1,0,0,30,32,0,1.5,1,20,10,2,10000,32,9900
2,0,1,30,32,0,1.5,1,20,10,2,10000,32,9900
2,0,1,30,32,0,1.5,1,20,10,2,10000,32,9900
2,0,2,30,32,0,1.5,1,20,10,2,10000,32,9900
2,0,4,30,32,0,1.5,1,20,10,2,10000,32,9900
2,0,0,30,32,0,1.5,1,20,10,2,10000,32,9900
2,0,1,30,32,0,1.5,1,20,10,2,10000,32,9900
2,0,1,30,32,0,1.5,1,20,10,2,10000,32,9900
2,0,0,30,32,0,1.5,1,20,10,2,10000,32,9900
2,0,1,30,32,0,1.5,1,20,10,2,10000,32,9900
2,0,0,30,32,0,1.5,1,20,10,2,10000,32,9900
2,0,0,30,32,0,1.5,1,20,10,2,10000,32,9900
2,0,1,30,32,0,1.5,1,20,10,2,10000,32,9900
2,0,1,30,32,0,1.5,1,20,10,2,10000,32,9900
2,0,3,30,32,0,1.5,1,20,10,2,10000,32,9900
2,0,2,30,32,0,1.5,1,20,10,2,10000,32,9900
2,0,0,30,32,0,1.5,1,20,10,2,10000,32,9900
2,0,1,30,32,0,1.5,1,20,10,2,10000,32,9900
2,0,2,30,32,0,1.5,1,20,10,2,10000,32,9900
2,0,1,30,32,0,1.5,1,20,10,2,10000,32,9900
2,0,4,30,32,0,1.5,1,20,10,2,10000,32,9900
2,0,1,30,32,0,1.5,1,20,10,2,10000,32,9900
2,0,0,30,32,0,1.5,1,20,10,2,10000,32,9900
2,0,0,30,32,0,1.5,1,20,10,2,10000,32,9900
2,0,2,30,32,0,1.5,1,20,10,2,10000,32,9900
2,0,2,30,32,0,1.5,1,20,10,2,10000,32,9900
2,0,1,30,32,0,1.5,1,20,10,2,10000,32,9900
2,0,1,30,32,0,1.5,1,20,10,2,10000,32,9900
2,0,0,30,32,0,1.5,1,20,10,2,10000,32,9900
2,0,2,30,32,0,1.5,1,20,10,2,10000,32,9900
2,0,0,30,32,0,1.5,1,20,10,2,10000,32,9900
2,0,1,30,32,0,1.5,1,20,10,2,10000,32,9900
2,0,0,30,32,0,1.5,1,20,10,2,10000,32,9900
3,1,6,30,32,0,1.5,1,20,10,2,10000,32,9900
3,1,6,30,32,0,1.5,1,20,10,2,10000,32,9900
3,1,6,30,32,0,1.5,1,20,10,2,10000,32,9900
3,1,3,30,32,0,1.5,1,20,10,2,10000,32,9900
3,1,5,30,32,0,1.5,1,20,10,2,10000,32,9900
3,1,9,30,32,0,1.5,1,20,10,2,10000,32,9900
3,1,5,30,32,0,1.5,1,20,10,2,10000,32,9900
3,1,6,30,32,0,1.5,1,20,10,2,10000,32,9900
3,1,4,30,32,0,1.5,1,20,10,2,10000,32,9900
3,1,5,30,32,0,1.5,1,20,10,2,10000,32,9900
3,1,4,30,32,0,1.5,1,20,10,2,10000,32,9900
3,1,8,30,32,0,1.5,1,20,10,2,10000,32,9900
3,1,7,30,32,0,1.5,1,20,10,2,10000,32,9900
3,1,4,30,32,0,1.5,1,20,10,2,10000,32,9900
3,1,9,30,32,0,1.5,1,20,10,2,10000,32,9900
3,1,11,30,32,0,1.5,1,20,10,2,10000,32,9900
3,1,3,30,32,0,1.5,1,20,10,2,10000,32,9900
3,1,6,30,32,0,1.5,1,20,10,2,10000,32,9900
3,1,5,30,32,0,1.5,1,20,10,2,10000,32,9900
3,1,4,30,32,0,1.5,1,20,10,2,10000,32,9900
3,1,3,30,32,0,1.5,1,20,10,2,10000,32,9900
3,1,5,30,32,0,1.5,1,20,10,2,10000,32,9900
3,1,4,30,32,0,1.5,1,20,10,2,10000,32,9900
3,1,3,30,32,0,1.5,1,20,10,2,10000,32,9900
3,1,4,30,32,0,1.5,1,20,10,2,10000,32,9900
3,1,6,30,32,0,1.5,1,20,10,2,10000,32,9900
3,1,7,30,32,0,1.5,1,20,10,2,10000,32,9900
3,1,6,30,32,0,1.5,1,20,10,2,10000,32,9900
3,1,6,30,32,0,1.5,1,20,10,2,10000,32,9900
3,1,5,30,32,0,1.5,1,20,10,2,10000,32,9900
3,1,12,30,32,0,1.5,1,20,10,2,10000,32,9900
3,1,3,30,32,0,1.5,1,20,10,2,10000,32,9900
4,1,9,30,32,0,1.5,1,20,10,2,10000,32,9900
4,1,6,30,32,0,1.5,1,20,10,2,10000,32,9900
4,1,2,30,32,0,1.5,1,20,10,2,10000,32,9900
4,1,12,30,32,0,1.5,1,20,10,2,10000,32,9900
4,1,5,30,32,0,1.5,1,20,10,2,10000,32,9900
4,1,5,30,32,0,1.5,1,20,10,2,10000,32,9900
4,1,7,30,32,0,1.5,1,20,10,2,10000,32,9900
4,1,5,30,32,0,1.5,1,20,10,2,10000,32,9900
4,1,9,30,32,0,1.5,1,20,10,2,10000,32,9900
4,1,5,30,32,0,1.5,1,20,10,2,10000,32,9900
4,1,7,30,32,0,1.5,1,20,10,2,10000,32,9900
4,1,7,30,32,0,1.5,1,20,10,2,10000,32,9900
4,1,9,30,32,0,1.5,1,20,10,2,10000,32,9900
4,1,4,30,32,0,1.5,1,20,10,2,10000,32,9900
4,1,6,30,32,0,1.5,1,20,10,2,10000,32,9900
4,1,4,30,32,0,1.5,1,20,10,2,10000,32,9900
4,1,6,30,32,0,1.5,1,20,10,2,10000,32,9900
4,1,6,30,32,0,1.5,1,20,10,2,10000,32,9900
4,1,4,30,32,0,1.5,1,20,10,2,10000,32,9900
4,1,8,30,32,0,1.5,1,20,10,2,10000,32,9900
4,1,4,30,32,0,1.5,1,20,10,2,10000,32,9900
4,1,4,30,32,0,1.5,1,20,10,2,10000,32,9900
4,1,8,30,32,0,1.5,1,20,10,2,10000,32,9900
4,1,6,30,32,0,1.5,1,20,10,2,10000,32,9900
4,1,9,30,32,0,1.5,1,20,10,2,10000,32,9900
4,1,13,30,32,0,1.5,1,20,10,2,10000,32,9900
4,1,5,30,32,0,1.5,1,20,10,2,10000,32,9900
4,1,7,30,32,0,1.5,1,20,10,2,10000,32,9900
4,1,10,30,32,0,1.5,1,20,10,2,10000,32,9900
4,1,4,30,32,0,1.5,1,20,10,2,10000,32,9900
4,1,7,30,32,0,1.5,1,20,10,2,10000,32,9900
4,1,3,30,32,0,1.5,1,20,10,2,10000,32,9900
5,0,0,30,32,0,1.5,1,20,10,2,10000,32,9900
5,0,1,30,32,0,1.5,1,20,10,2,10000,32,9900
5,0,0,30,32,0,1.5,1,20,10,2,10000,32,9900
5,0,1,30,32,0,1.5,1,20,10,2,10000,32,9900
5,0,1,30,32,0,1.5,1,20,10,2,10000,32,9900
5,0,0,30,32,0,1.5,1,20,10,2,10000,32,9900
5,0,1,30,32,0,1.5,1,20,10,2,10000,32,9900
5,0,0,30,32,0,1.5,1,20,10,2,10000,32,9900
5,0,0,30,32,0,1.5,1,20,10,2,10000,32,9900
5,0,2,30,32,0,1.5,1,20,10,2,10000,32,9900
5,0,0,30,32,0,1.5,1,20,10,2,10000,32,9900
5,0,0,30,32,0,1.5,1,20,10,2,10000,32,9900
5,0,0,30,32,0,1.5,1,20,10,2,10000,32,9900
5,0,0,30,32,0,1.5,1,20,10,2,10000,32,9900
5,0,0,30,32,0,1.5,1,20,10,2,10000,32,9900
5,0,2,30,32,0,1.5,1,20,10,2,10000,32,9900
5,0,1,30,32,0,1.5,1,20,10,2,10000,32,9900
5,0,1,30,32,0,1.5,1,20,10,2,10000,32,9900
5,0,0,30,32,0,1.5,1,20,10,2,10000,32,9900
5,0,0,30,32,0,1.5,1,20,10,2,10000,32,9900
5,0,0,30,32,0,1.5,1,20,10,2,10000,32,9900
5,0,0,30,32,0,1.5,1,20,10,2,10000,32,9900
5,0,0,30,32,0,1.5,1,20,10,2,10000,32,9900
5,0,1,30,32,0,1.5,1,20,10,2,10000,32,9900
5,0,1,30,32,0,1.5,1,20,10,2,10000,32,9900
5,0,1,30,32,0,1.5,1,20,10,2,10000,32,9900
5,0,0,30,32,0,1.5,1,20,10,2,10000,32,9900
5,0,1,30,32,0,1.5,1,20,10,2,10000,32,9900
5,0,1,30,32,0,1.5,1,20,10,2,10000,32,9900
5,0,0,30,32,0,1.5,1,20,10,2,10000,32,9900
5,0,2,30,32,0,1.5,1,20,10,2,10000,32,9900
5,0,1,30,32,0,1.5,1,20,10,2,10000,32,9900
6,1,14,30,32,0,1.5,1,20,10,2,10000,32,9900
6,1,8,30,32,0,1.5,1,20,10,2,10000,32,9900
6,1,15,30,32,0,1.5,1,20,10,2,10000,32,9900
6,1,12,30,32,0,1.5,1,20,10,2,10000,32,9900
6,1,14,30,32,0,1.5,1,20,10,2,10000,32,9900
6,1,14,30,32,0,1.5,1,20,10,2,10000,32,9900
6,1,11,30,32,0,1.5,1,20,10,2,10000,32,9900
6,1,8,30,32,0,1.5,1,20,10,2,10000,32,9900
6,1,11,30,32,0,1.5,1,20,10,2,10000,32,9900
6,1,11,30,32,0,1.5,1,20,10,2,10000,32,9900
6,1,10,30,32,0,1.5,1,20,10,2,10000,32,9900
6,1,15,30,32,0,1.5,1,20,10,2,10000,32,9900
6,1,8,30,32,0,1.5,1,20,10,2,10000,32,9900
6,1,17,30,32,0,1.5,1,20,10,2,10000,32,9900
6,1,12,30,32,0,1.5,1,20,10,2,10000,32,9900
6,1,13,30,32,0,1.5,1,20,10,2,10000,32,9900
6,1,10,30,32,0,1.5,1,20,10,2,10000,32,9900
6,1,18,30,32,0,1.5,1,20,10,2,10000,32,9900
6,1,9,30,32,0,1.5,1,20,10,2,10000,32,9900
6,1,8,30,32,0,1.5,1,20,10,2,10000,32,9900
6,1,18,30,32,0,1.5,1,20,10,2,10000,32,9900
6,1,9,30,32,0,1.5,1,20,10,2,10000,32,9900
6,1,12,30,32,0,1.5,1,20,10,2,10000,32,9900
6,1,11,30,32,0,1.5,1,20,10,2,10000,32,9900
6,1,11,30,32,0,1.5,1,20,10,2,10000,32,9900
6,1,11,30,32,0,1.5,1,20,10,2,10000,32,9900
6,1,7,30,32,0,1.5,1,20,10,2,10000,32,9900
6,1,14,30,32,0,1.5,1,20,10,2,10000,32,9900
6,1,10,30,32,0,1.5,1,20,10,2,10000,32,9900
6,1,10,30,32,0,1.5,1,20,10,2,10000,32,9900
6,1,13,30,32,0,1.5,1,20,10,2,10000,32,9900
6,1,18,30,32,0,1.5,1,20,10,2,10000,32,9900
7,0,0,30,32,0,1.5,1,20,10,2,10000,32,9900
7,0,0,30,32,0,1.5,1,20,10,2,10000,32,9900
7,0,0,30,32,0,1.5,1,20,10,2,10000,32,9900
7,0,0,30,32,0,1.5,1,20,10,2,10000,32,9900
7,0,0,30,32,0,1.5,1,20,10,2,10000,32,9900
7,0,0,30,32,0,1.5,1,20,10,2,10000,32,9900
7,0,0,30,32,0,1.5,1,20,10,2,10000,32,9900
7,0,1,30,32,0,1.5,1,20,10,2,10000,32,9900
7,0,0,30,32,0,1.5,1,20,10,2,10000,32,9900
7,0,0,30,32,0,1.5,1,20,10,2,10000,32,9900
7,0,0,30,32,0,1.5,1,20,10,2,10000,32,9900
7,0,0,30,32,0,1.5,1,20,10,2,10000,32,9900
7,0,0,30,32,0,1.5,1,20,10,2,10000,32,9900
7,0,0,30,32,0,1.5,1,20,10,2,10000,32,9900
7,0,0,30,32,0,1.5,1,20,10,2,10000,32,9900
7,0,0,30,32,0,1.5,1,20,10,2,10000,32,9900
7,0,0,30,32,0,1.5,1,20,10,2,10000,32,9900
7,0,0,30,32,0,1.5,1,20,10,2,10000,32,9900
7,0,0,30,32,0,1.5,1,20,10,2,10000,32,9900
7,0,1,30,32,0,1.5,1,20,10,2,10000,32,9900
7,0,0,30,32,0,1.5,1,20,10,2,10000,32,9900
7,0,0,30,32,0,1.5,1,20,10,2,10000,32,9900
7,0,0,30,32,0,1.5,1,20,10,2,10000,32,9900
7,0,0,30,32,0,1.5,1,20,10,2,10000,32,9900
7,0,0,30,32,0,1.5,1,20,10,2,10000,32,9900
7,0,0,30,32,0,1.5,1,20,10,2,10000,32,9900
7,0,0,30,32,0,1.5,1,20,10,2,10000,32,9900
7,0,0,30,32,0,1.5,1,20,10,2,10000,32,9900
7,0,0,30,32,0,1.5,1,20,10,2,10000,32,9900
7,0,0,30,32,0,1.5,1,20,10,2,10000,32,9900
7,0,0,30,32,0,1.5,1,20,10,2,10000,32,9900
7,0,0,30,32,0,1.5,1,20,10,2,10000,32,9900
8,0,1,30,32,0,1.5,1,20,10,2,10000,32,9900
8,0,1,30,32,0,1.5,1,20,10,2,10000,32,9900
8,0,2,30,32,0,1.5,1,20,10,2,10000,32,9900
8,0,0,30,32,0,1.5,1,20,10,2,10000,32,9900
8,0,2,30,32,0,1.5,1,20,10,2,10000,32,9900
8,0,2,30,32,0,1.5,1,20,10,2,10000,32,9900
8,0,1,30,32,0,1.5,1,20,10,2,10000,32,9900
8,0,0,30,32,0,1.5,1,20,10,2,10000,32,9900
8,0,0,30,32,0,1.5,1,20,10,2,10000,32,9900
8,0,1,30,32,0,1.5,1,20,10,2,10000,32,9900
8,0,0,30,32,0,1.5,1,20,10,2,10000,32,9900
8,0,0,30,32,0,1.5,1,20,10,2,10000,32,9900
8,0,2,30,32,0,1.5,1,20,10,2,10000,32,9900
8,0,0,30,32,0,1.5,1,20,10,2,10000,32,9900
8,0,0,30,32,0,1.5,1,20,10,2,10000,32,9900
8,0,1,30,32,0,1.5,1,20,10,2,10000,32,9900
8,0,0,30,32,0,1.5,1,20,10,2,10000,32,9900
8,0,0,30,32,0,1.5,1,20,10,2,10000,32,9900
8,0,1,30,32,0,1.5,1,20,10,2,10000,32,9900
